movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
7649,Babylon 5: In the Beginning (1998),1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7650,"Witchfinder General (Conquerer Worm, The) (1968)",1968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7657,Versus (2000),2000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7669,Pride and Prejudice (1995),1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7697,"Prince and the Showgirl, The (1957)",1957,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7698,"China Syndrome, The (1979)",1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",1953,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7701,Look Who's Talking Too (1990),1990,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7702,"Bells of St. Mary's, The (1945)",1945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7704,"Delta Force, The (1986)",1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,Pat and Mike (1952),1952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7706,Animal Crackers (1930),1930,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7707,"He Said, She Said (1991)",1991,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7708,Bedazzled (1967),1967,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7713,Cat People (1942),1942,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7714,Camelot (1967),1967,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7716,"Lonely Guy, The (1984)",1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7719,"Comedy of Terrors, The (1964)",1964,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7720,"Four Musketeers, The (1974)",1974,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7725,On Deadly Ground (1994),1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7727,Protocol (1984),1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7728,"Postman Always Rings Twice, The (1946)",1946,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
7730,Matinee (1993),1993,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7743,Explorers (1985),1985,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7748,Pierrot le fou (1965),1965,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),1967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7751,Strange Cargo (1940),1940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),1938,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7757,Jason and the Argonauts (1963),1963,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7762,"Tinker, Tailor, Soldier, Spy (1979)",1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7766,Throne of Blood (Kumonosu jô) (1957),1957,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
7770,Treasure Island (1990),1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,Zorba the Greek (Alexis Zorbas) (1964),1964,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7772,Undercurrent (1946),1946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7773,"Bang, Bang, You're Dead (2002)",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7781,Twister (1990),1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7782,Sniper (1993),1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)",2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7786,Genghis Blues (1999),1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7791,Internal Affairs (1990),1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7792,"Parallax View, The (1974)",1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7802,"Warriors, The (1979)",1979,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7809,Ambush (Rukajärven tie) (1999),1999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7810,Babylon 5: A Call to Arms (1999),1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7811,Babylon 5: The River of Souls (1998),1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7812,Babylon 5: Thirdspace (1998),1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7815,True Stories (1986),1986,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7817,Zardoz (1974),1974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7818,School For Scoundrels (1960),1960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,"Virgin Spring, The (Jungfrukällan) (1960)",1960,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7822,Mogambo (1953),1953,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7826,"Secret Life of Walter Mitty, The (1947)",1947,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7827,Cypher (2002),2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7828,"Rack, The (1956)",1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7831,Another Thin Man (1939),1939,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
7832,"Thin Man Goes Home, The (1945)",1945,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7833,Shadow of the Thin Man (1941),1941,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7834,After the Thin Man (1936),1936,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7835,Song of the Thin Man (1947),1947,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
7836,Woodstock (1970),1970,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7837,36 fillette (1988),1988,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7839,Love Crazy (1941),1941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7840,Gunga Din (1939),1939,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7841,Children of Dune (2003),2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7842,Dune (2000),2000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",1993,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7845,Tremors II: Aftershocks (1996),1996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7846,Tremors 3: Back to Perfection (2001),2001,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7879,Notorious C.H.O. (2002),2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7881,White Zombie (1932),1932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7883,I Walked with a Zombie (1943),1943,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7887,"Cheerleaders, The (1973)",1973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7888,How to Succeed in Business Without Really Trying (1967),1967,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7889,Pat Garrett and Billy the Kid (1973),1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7890,The Left Handed Gun (1958),1958,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)",1971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7895,Bring Me the Head of Alfredo Garcia (1974),1974,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7896,Ride the High Country (1962),1962,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7897,"Ballad of Cable Hogue, The (1970)",1970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7898,Junior Bonner (1972),1972,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7901,"Haunted Palace, The (1963)",1963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7916,Gidget (1959),1959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7917,Wild in the Streets (1968),1968,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7918,"Indian Runner, The (1991)",1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7919,Drunken Angel (Yoidore tenshi) (1948),1948,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7920,Desperate Living (1977),1977,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7924,Stray Dog (Nora inu) (1949),1949,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",1958,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7926,High and Low (Tengoku to jigoku) (1963),1963,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
7932,Dark Days (2000),2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7933,"Night in Casablanca, A (1946)",1946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7934,Zelig (1983),1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7937,"Silence, The (Tystnaden) (1963)",1963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),1955,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7943,"Killers, The (1946)",1946,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7944,"Night of the Iguana, The (1964)",1964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7946,Reflections in a Golden Eye (1967),1967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7947,Under the Volcano (1984),1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7948,Wise Blood (1979),1979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7949,"Yakuza, The (1975)",1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7976,Ken Park (2002),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7979,Monterey Pop (1968),1968,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7980,"Bridge Too Far, A (1977)",1977,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7981,Infernal Affairs (Mou gaan dou) (2002),2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",2003,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7983,Broadway Danny Rose (1984),1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7988,Space Truckers (1996),1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7990,Rock 'N' Roll High School (1979),1979,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7991,Death Race 2000 (1975),1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8008,Brigadoon (1954),1954,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8009,Marjorie Morningstar (1958),1958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8010,"Power of One, The (1992)",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8012,Kikujiro (Kikujirô no natsu) (1999),1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8015,"Phantom Tollbooth, The (1970)",1970,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8016,"Getaway, The (1972)",1972,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8019,Dark Water (Honogurai mizu no soko kara) (2002),2002,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8025,The Thief (1997),1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8033,How to Steal a Million (1966),1966,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8037,Non-Stop (1996),1996,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8039,Support Your Local Sheriff! (1969),1969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8041,Passed Away (1992),1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8042,Mean Streets (1973),1973,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8044,I Am a Fugitive from a Chain Gang (1932),1932,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8045,Hamburger Hill (1987),1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8056,Harper (1966),1966,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8068,Sundays and Cybele (Les dimanches de Ville d'Avray) (1962),1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8093,Shiri (Swiri) (1999),1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8094,Bad Day at Black Rock (1955),1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8119,Crossroads (1986),1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8123,Sammy and Rosie Get Laid (1987),1987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8125,Sunrise: A Song of Two Humans (1927),1927,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8126,Shock Corridor (1963),1963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8128,Au revoir les enfants (1987),1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8130,"Girl Next Door, The (1999)",1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8131,Pursuit of Happiness (2001),2001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8132,Gladiator (1992),1992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8137,"Wasp Woman, The (1959)",1959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8142,Dead or Alive: Hanzaisha (1999),1999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8143,Lola Montès (1955),1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8147,Charly (1968),1968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8153,Lust for Life (1956),1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8154,"Dolce Vita, La (1960)",1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),1998,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8158,Rush (1991),1991,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8167,Captain Blood (1935),1935,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8169,*batteries not included (1987),1987,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8183,Educating Rita (1983),1983,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8190,"Americanization of Emily, The (1964)",1964,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8191,Anne of the Thousand Days (1969),1969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8195,"Avventura, L' (Adventure, The) (1960)",1960,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
8197,Hiroshima Mon Amour (1959),1959,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8199,Ugetsu (Ugetsu monogatari) (1953),1953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8201,At Play in the Fields of the Lord (1991),1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8203,"War Is Over, The (Guerre est finie, La) (1966)",1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8206,Mystery of the Wax Museum (1933),1933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8207,"Day of the Jackal, The (1973)",1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8220,"Walking Dead, The (1936)",1936,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8222,"Other, The (1972)",1972,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8225,Night of the Living Dead (1990),1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8227,Drums Along the Mohawk (1939),1939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",1931,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8232,I Love You Again (1940),1940,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8235,Safety Last! (1923),1923,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8236,While the City Sleeps (1956),1956,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8239,Viridiana (1961),1961,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),1979,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8254,Arizona Dream (1993),1993,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
8256,Queen Christina (1933),1933,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8257,Battleground (1949),1949,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8259,Hooper (1978),1978,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8261,3 Women (Three Women) (1977),1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8263,Take Me Out to the Ball Game (1949),1949,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8265,Frogs (1972),1972,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8266,Purple Rain (1984),1984,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8268,Point of No Return (1993),1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8272,Cromwell (1970),1970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),1965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8294,"Swan, The (1956)",1956,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8295,"Most Dangerous Game, The (1932)",1932,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8302,"Front Page, The (1931)",1931,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8327,Dolls (2002),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8330,Our Man in Havana (1959),1959,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8331,"Man Who Came to Dinner, The (1942)",1942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8332,Sunday Bloody Sunday (1971),1971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8334,"Cowboys, The (1972)",1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8335,Make Way for Tomorrow (1937),1937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8337,"Caine Mutiny, The (1954)",1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8338,Black Narcissus (1947),1947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8339,Damn the Defiant! (H.M.S. Defiant) (1962),1962,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8340,Escape from Alcatraz (1979),1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8341,Oliver Twist (1948),1948,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8360,Shrek 2 (2004),2004,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8361,"Day After Tomorrow, The (2004)",2004,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8363,Soul Plane (2004),2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8366,Saved! (2004),2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8367,"Time of the Wolf, The (Le temps du loup) (2003)",2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8368,Harry Potter and the Prisoner of Azkaban (2004),2004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8369,Mindhunters (2004),2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",2003,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8371,"Chronicles of Riddick, The (2004)",2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8372,Garfield: The Movie (2004),2004,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,"Stepford Wives, The (2004)",2004,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8376,Napoleon Dynamite (2004),2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8378,"Doctor, The (1991)",1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8379,"Dresser, The (1983)",1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8381,For Me and My Gal (1942),1942,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8385,Lover Come Back (1961),1961,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8387,Police Academy: Mission to Moscow (1994),1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8395,"Last of Sheila, The (1973)",1973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8397,"Playboys, The (1992)",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8401,"Adventures of Sherlock Holmes, The (1939)",1939,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8404,"Hound of the Baskervilles, The (1939)",1939,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8405,Hour of the Wolf (Vargtimmen) (1968),1968,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8410,Suddenly (1954),1954,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8422,Kings Row (1942),1942,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8424,"Divorcee, The (1930)",1930,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8425,Meet the Applegates (1991),1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8446,Sands of Iwo Jima (1949),1949,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8448,ComDads (les Compères) (1983),1983,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8451,Blackboard Jungle (1955),1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),1970,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8459,"Heiress, The (1949)",1949,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8462,Executive Suite (1954),1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8463,Johnny Belinda (1948),1948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8464,Super Size Me (2004),2004,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8465,Johnny Eager (1942),1942,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
8477,"Pier, The (Jetée, La) (1962)",1962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8478,"Distant Voices, Still Lives (1988)",1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8481,Northwest Passage (1940),1940,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
8482,"Picture of Dorian Gray, The (1945)",1945,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
8487,Please Don't Eat the Daisies (1960),1960,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8491,White Heat (1949),1949,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8492,"Christmas Carol, A (Scrooge) (1951)",1951,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8493,Memphis Belle (1990),1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8494,"Cincinnati Kid, The (1965)",1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8501,"Hitcher, The (1986)",1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8502,Show Boat (1951),1951,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8503,Ivanhoe (1952),1952,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
